 0.27936E+00 0.24500E-02 0.00000E+00    30001     2315    4     1825 0.653E+04 0.97370E-06  0.27936E+00
   2    0.26865E+00    0.70905E-02    0.16692E+01    0.94822E+01    0.26865E+00
   3    0.28035E+00    0.43424E-02    0.13854E+01    0.10906E+02    0.28035E+00
   4    0.28043E+00    0.27315E-02    0.12321E+01    0.95232E+01    0.28043E+00
