 0.28525E+00 0.22604E-02 0.00000E+00    30001     2192    4     2163 0.758E+04 0.98709E-06  0.28525E+00
   2    0.28479E+00    0.69680E-02    0.15474E+01    0.67800E+01    0.28479E+00
   3    0.28912E+00    0.52655E-02    0.16290E+01    0.24892E+02    0.28912E+00
   4    0.28428E+00    0.26815E-02    0.11931E+01    0.59064E+01    0.28428E+00
