 0.12191E+01 0.23356E-01 0.00000E+00   254001    18919    7      889 0.729E+03 0.53190E-06  0.12191E+01
   5    0.11489E+01    0.26092E-01    0.40626E+01    0.35783E+03    0.11489E+01
   6    0.12470E+01    0.22004E-01    0.44641E+01    0.36945E+03    0.12470E+01
   7    0.12255E+01    0.14481E-01    0.42275E+01    0.37822E+03    0.12255E+01
