 0.28322E+00 0.22508E-02 0.00000E+00    30001     2369    4     2006 0.708E+04 0.99072E-06  0.28322E+00
   2    0.27909E+00    0.71665E-02    0.16240E+01    0.75687E+01    0.27909E+00
   3    0.27881E+00    0.46111E-02    0.14793E+01    0.15816E+02    0.27881E+00
   4    0.28533E+00    0.27633E-02    0.12250E+01    0.70160E+01    0.28533E+00
