 0.27733E+00 0.42153E-02 0.00000E+00    14001     1086    3      804 0.290E+04 0.19177E-05  0.27733E+00
   1    0.25479E+00    0.16416E-01    0.28814E+01    0.14634E+02    0.25479E+00
   2    0.28455E+00    0.73290E-02    0.16289E+01    0.79975E+01    0.28455E+00
   3    0.27615E+00    0.40634E-02    0.13161E+01    0.75960E+01    0.27615E+00
