 0.27686E+00 0.23418E-02 0.00000E+00    30001     2315    4     1567 0.566E+04 0.96912E-06  0.27686E+00
   2    0.27453E+00    0.68519E-02    0.15785E+01    0.82791E+01    0.27453E+00
   3    0.27236E+00    0.45599E-02    0.14974E+01    0.15671E+02    0.27236E+00
   4    0.27911E+00    0.29746E-02    0.13481E+01    0.18278E+02    0.27911E+00
