 0.84315E-01 0.15374E-02 0.00000E+00    14001     1402    3      519 0.616E+04 0.58147E-06  0.84315E-01
   1    0.78273E-01    0.53728E-02    0.30697E+01    0.36944E+01    0.78273E-01
   2    0.87518E-01    0.28939E-02    0.20913E+01    0.31651E+01    0.87518E-01
   3    0.83732E-01    0.15759E-02    0.16834E+01    0.25107E+01    0.83732E-01
