 0.65903E-04 0.44163E-06 0.00000E+00    62001     5988    5     3273 0.497E+08 0.11477E-09  0.65903E-04
   3    0.65243E-04    0.13383E-05    0.18347E+01    0.26890E-02    0.65243E-04
   4    0.65617E-04    0.91752E-06    0.17687E+01    0.56334E-02    0.65617E-04
   5    0.66108E-04    0.54382E-06    0.14715E+01    0.26268E-02    0.66108E-04
