 0.13263E-03 0.13806E-05 0.00000E+00    30001     3017    4     1118 0.843E+07 0.46171E-09  0.13263E-03
   2    0.13213E-03    0.43099E-05    0.20631E+01    0.64222E-02    0.13213E-03
   3    0.13196E-03    0.27282E-05    0.18492E+01    0.75829E-02    0.13196E-03
   4    0.13297E-03    0.17240E-05    0.16399E+01    0.53458E-02    0.13297E-03
