 0.12062E+01 0.41025E-01 0.00000E+00   510001    36000    8      595 0.493E+03 0.26795E-06  0.12062E+01
   6    0.10992E+01    0.34242E-01    0.78807E+01    0.51602E+03    0.10992E+01
   7    0.12310E+01    0.33163E-01    0.96383E+01    0.75957E+03    0.12310E+01
   8    0.12347E+01    0.23922E-01    0.98031E+01    0.10902E+04    0.12347E+01
