 0.43459E+00 0.55662E-02 0.00000E+00    14001     1790    3      787 0.181E+04 0.30006E-05  0.43459E+00
   1    0.44996E+00    0.20985E-01    0.20857E+01    0.13217E+02    0.44996E+00
   2    0.43677E+00    0.11248E-01    0.16287E+01    0.11058E+02    0.43677E+00
   3    0.43209E+00    0.67248E-02    0.13920E+01    0.13289E+02    0.43209E+00
