 0.97417E-03 0.94559E-05 0.00000E+00    30001     2573    4     1285 0.132E+07 0.33713E-08  0.97417E-03
   2    0.95897E-03    0.33289E-04    0.21955E+01    0.67475E-01    0.95897E-03
   3    0.98784E-03    0.19316E-04    0.17489E+01    0.37414E-01    0.98784E-03
   4    0.97094E-03    0.11468E-04    0.14940E+01    0.41415E-01    0.97094E-03
