 0.26633E+00 0.16681E-02 0.00000E+00    30001     1919    4     1915 0.719E+04 0.92895E-06  0.26633E+00
   2    0.26587E+00    0.63909E-02    0.15203E+01    0.79048E+01    0.26587E+00
   3    0.26313E+00    0.33059E-02    0.11237E+01    0.32681E+01    0.26313E+00
   4    0.26754E+00    0.20266E-02    0.95819E+00    0.62962E+01    0.26754E+00
