 0.26956E+00 0.17442E-02 0.00000E+00    30001     1914    4     1910 0.709E+04 0.93727E-06  0.26956E+00
   2    0.26654E+00    0.68720E-02    0.16306E+01    0.10346E+02    0.26654E+00
   3    0.26928E+00    0.35770E-02    0.11881E+01    0.88573E+01    0.26928E+00
   4    0.26993E+00    0.20879E-02    0.97840E+00    0.41406E+01    0.26993E+00
