 0.87693E-04 0.81819E-06 0.00000E+00    62001     5579    5     1253 0.143E+08 0.15168E-09  0.87693E-04
   3    0.87674E-04    0.22566E-05    0.23021E+01    0.56649E-02    0.87674E-04
   4    0.88824E-04    0.18691E-05    0.26617E+01    0.15505E-01    0.88824E-04
   5    0.87365E-04    0.99437E-06    0.20360E+01    0.15860E-01    0.87365E-04
