 0.10875E-17 0.10374E-19 0.00000E+00    31001     5914    5     2426 0.223E+22 0.67762E-23  0.10875E-17
   3    0.11322E-17    0.48994E-19    0.27368E+01    0.75173E-16    0.11322E-17
   4    0.10880E-17    0.20385E-19    0.16758E+01    0.18779E-16    0.10880E-17
   5    0.10842E-17    0.12431E-19    0.14503E+01    0.17651E-16    0.10842E-17
