 0.22006E+00 0.23955E-02 0.00000E+00    14001     1328    3     1323 0.601E+04 0.15273E-05  0.22006E+00
   1    0.22617E+00    0.97799E-02    0.19338E+01    0.45546E+01    0.22617E+00
   2    0.21885E+00    0.48317E-02    0.13963E+01    0.30702E+01    0.21885E+00
   3    0.21992E+00    0.28747E-02    0.11691E+01    0.47514E+01    0.21992E+00
