 0.26175E+00 0.29005E-02 0.00000E+00    14001      964    3      959 0.366E+04 0.18158E-05  0.26175E+00
   1    0.25916E+00    0.13267E-01    0.22893E+01    0.76918E+01    0.25916E+00
   2    0.26318E+00    0.61253E-02    0.14720E+01    0.66228E+01    0.26318E+00
   3    0.26148E+00    0.33995E-02    0.11629E+01    0.76613E+01    0.26148E+00
