 0.26323E+00 0.29224E-02 0.00000E+00    14001     1005    3     1000 0.380E+04 0.18388E-05  0.26323E+00
   1    0.26104E+00    0.12888E-01    0.22080E+01    0.59380E+01    0.26104E+00
   2    0.25894E+00    0.59358E-02    0.14498E+01    0.46631E+01    0.25894E+00
   3    0.26479E+00    0.34769E-02    0.11745E+01    0.63718E+01    0.26479E+00
