 0.26382E+00 0.28769E-02 0.00000E+00    14001      995    3      990 0.375E+04 0.18220E-05  0.26382E+00
   1    0.27635E+00    0.14836E-01    0.24008E+01    0.84431E+01    0.27635E+00
   2    0.26612E+00    0.60154E-02    0.14296E+01    0.58507E+01    0.26612E+00
   3    0.26236E+00    0.33579E-02    0.11447E+01    0.82567E+01    0.26236E+00
