 0.26405E+00 0.31420E-02 0.00000E+00    14001     1027    3      972 0.368E+04 0.18433E-05  0.26405E+00
   1    0.25781E+00    0.13781E-01    0.23906E+01    0.65726E+01    0.25781E+00
   2    0.26172E+00    0.59808E-02    0.14453E+01    0.59319E+01    0.26172E+00
   3    0.26544E+00    0.38322E-02    0.12913E+01    0.14962E+02    0.26544E+00
