 0.12430E-06 0.15323E-08 0.00000E+00    30001     3153    4     1591 0.128E+11 0.43468E-12  0.12430E-06
   2    0.12265E-06    0.59473E-08    0.30668E+01    0.45141E-05    0.12265E-06
   3    0.12200E-06    0.31518E-08    0.23107E+01    0.37544E-05    0.12200E-06
   4    0.12519E-06    0.18345E-08    0.18536E+01    0.26304E-05    0.12519E-06
