 0.40648E+00 0.27401E-02 0.00000E+00    30001     1822    4     1817 0.447E+04 0.14094E-05  0.40648E+00
   2    0.39854E+00    0.96996E-02    0.15393E+01    0.69521E+01    0.39854E+00
   3    0.41194E+00    0.63767E-02    0.13845E+01    0.21836E+02    0.41194E+00
   4    0.40590E+00    0.31945E-02    0.99552E+00    0.13208E+02    0.40590E+00
