 0.40691E+00 0.47178E-02 0.00000E+00    14001     1034    3     1029 0.253E+04 0.28359E-05  0.40691E+00
   1    0.41944E+00    0.28012E-01    0.29868E+01    0.35906E+02    0.41944E+00
   2    0.40076E+00    0.95738E-02    0.15109E+01    0.88110E+01    0.40076E+00
   3    0.40836E+00    0.55252E-02    0.12102E+01    0.86486E+01    0.40836E+00
