 0.39914E+00 0.34867E-02 0.00000E+00    30001     1844    4     1320 0.331E+04 0.13875E-05  0.39914E+00
   2    0.40243E+00    0.98548E-02    0.15488E+01    0.64664E+01    0.40243E+00
   3    0.39694E+00    0.62378E-02    0.14056E+01    0.19053E+02    0.39694E+00
   4    0.39961E+00    0.46493E-02    0.14717E+01    0.54690E+02    0.39961E+00
