 0.33575E-03 0.36047E-05 0.00000E+00    30001     2616    4     1663 0.495E+07 0.11579E-08  0.33575E-03
   2    0.36032E-03    0.17998E-04    0.31592E+01    0.34634E-01    0.36032E-03
   3    0.33831E-03    0.66968E-05    0.17705E+01    0.10010E-01    0.33831E-03
   4    0.33348E-03    0.39283E-05    0.14900E+01    0.99445E-02    0.33348E-03
