 0.59691E-12 0.25788E-13 0.00000E+00    30001     1202    4       80 0.134E+15 0.20389E-17  0.59691E-12
   2    0.13117E-11    0.58745E-12    0.28326E+02    0.21812E-08    0.13117E-11
   3    0.61491E-12    0.81151E-13    0.11804E+02    0.49797E-09    0.61491E-12
   4    0.58720E-12    0.26989E-13    0.58139E+01    0.15463E-09    0.58720E-12
