 0.22464E-04 0.28183E-06 0.00000E+00    62001     4098    5     1253 0.558E+08 0.38762E-10  0.22464E-04
   3    0.23029E-04    0.87666E-06    0.34049E+01    0.25937E-02    0.23029E-04
   4    0.24393E-04    0.14314E-05    0.74225E+01    0.20310E-01    0.24393E-04
   5    0.22327E-04    0.26802E-06    0.21474E+01    0.16608E-02    0.22327E-04
