 0.40937E+00 0.46693E-02 0.00000E+00    14001      917    3      912 0.223E+04 0.28432E-05  0.40937E+00
   1    0.38413E+00    0.26638E-01    0.31012E+01    0.14452E+02    0.38413E+00
   2    0.41281E+00    0.10895E-01    0.16692E+01    0.18100E+02    0.41281E+00
   3    0.40942E+00    0.52668E-02    0.11506E+01    0.80182E+01    0.40942E+00
