 0.12448E-06 0.14386E-08 0.00000E+00    30001     3040    4     1729 0.139E+11 0.43100E-12  0.12448E-06
   2    0.13075E-06    0.63762E-08    0.30842E+01    0.69091E-05    0.13075E-06
   3    0.12403E-06    0.30124E-08    0.21724E+01    0.42480E-05    0.12403E-06
   4    0.12413E-06    0.16937E-08    0.17259E+01    0.30435E-05    0.12413E-06
