 0.12040E+01 0.16082E-01 0.00000E+00    62001     4011    5      502 0.417E+03 0.20981E-05  0.12040E+01
   3    0.12197E+01    0.69913E-01    0.51269E+01    0.47275E+03    0.12197E+01
   4    0.11941E+01    0.26771E-01    0.28358E+01    0.84379E+02    0.11941E+01
   5    0.12085E+01    0.21002E-01    0.31086E+01    0.14341E+03    0.12085E+01
