 0.44726E-03 0.47861E-05 0.00000E+00    30001     3548    4      918 0.205E+07 0.15541E-08  0.44726E-03
   2    0.43830E-03    0.13337E-04    0.19245E+01    0.18592E-01    0.43830E-03
   3    0.45097E-03    0.98013E-05    0.19439E+01    0.24751E-01    0.45097E-03
   4    0.44759E-03    0.60158E-05    0.17001E+01    0.33289E-01    0.44759E-03
