 0.22351E+00 0.19164E-02 0.00000E+00    30001     2583    4     1818 0.813E+04 0.77409E-06  0.22351E+00
   2    0.23043E+00    0.72424E-02    0.19878E+01    0.13527E+02    0.23043E+00
   3    0.22300E+00    0.39592E-02    0.15879E+01    0.18146E+02    0.22300E+00
   4    0.22294E+00    0.22972E-02    0.13034E+01    0.79538E+01    0.22294E+00
