 0.12248E+01 0.13210E-01 0.00000E+00    14001     1496    3     1149 0.938E+03 0.84686E-05  0.12248E+01
   1    0.12287E+01    0.42501E-01    0.15470E+01    0.24601E+02    0.12287E+01
   2    0.12352E+01    0.25216E-01    0.12911E+01    0.17783E+02    0.12352E+01
   3    0.12195E+01    0.16656E-01    0.12217E+01    0.30808E+02    0.12195E+01
