 0.37475E-02 0.61397E-04 0.00000E+00    14001     1004    3      340 0.907E+05 0.26138E-07  0.37475E-02
   1    0.37106E-02    0.54657E-03    0.65875E+01    0.89722E+00    0.37106E-02
   2    0.36885E-02    0.13219E-03    0.22665E+01    0.17037E+00    0.36885E-02
   3    0.37639E-02    0.69884E-04    0.16607E+01    0.18846E+00    0.37639E-02
