 0.22333E+00 0.29601E-02 0.00000E+00    14001     1304    3      631 0.283E+04 0.15424E-05  0.22333E+00
   1    0.22173E+00    0.10709E-01    0.21600E+01    0.65942E+01    0.22173E+00
   2    0.22661E+00    0.56979E-02    0.15903E+01    0.60956E+01    0.22661E+00
   3    0.22210E+00    0.36604E-02    0.14741E+01    0.10888E+02    0.22210E+00
