 0.13375E-02 0.13817E-04 0.00000E+00    30001     3844    4     1359 0.102E+07 0.46535E-08  0.13375E-02
   2    0.13906E-02    0.47315E-04    0.21519E+01    0.65091E-01    0.13906E-02
   3    0.13145E-02    0.25042E-04    0.17038E+01    0.38854E-01    0.13145E-02
   4    0.13402E-02    0.16821E-04    0.15876E+01    0.57976E-01    0.13402E-02
