 0.22675E+00 0.27842E-02 0.00000E+00    14001     1208    3     1041 0.459E+04 0.15617E-05  0.22675E+00
   1    0.23653E+00    0.12343E-01    0.23338E+01    0.10552E+02    0.23653E+00
   2    0.23007E+00    0.58460E-02    0.16070E+01    0.67761E+01    0.23007E+00
   3    0.22489E+00    0.32746E-02    0.13023E+01    0.52360E+01    0.22489E+00
