 0.40945E+00 0.47840E-02 0.00000E+00    14001     1050    3     1045 0.255E+04 0.28552E-05  0.40945E+00
   1    0.38717E+00    0.23037E-01    0.26610E+01    0.19841E+02    0.38717E+00
   2    0.40735E+00    0.10550E-01    0.16380E+01    0.12991E+02    0.40735E+00
   3    0.41115E+00    0.55179E-02    0.12004E+01    0.11490E+02    0.41115E+00
