 0.40642E+00 0.33889E-02 0.00000E+00    14001      970    3      965 0.237E+04 0.28271E-05  0.40642E+00
   1    0.41531E+00    0.94511E-02    0.10177E+01    0.83679E+01    0.41531E+00
   2    0.40109E+00    0.61443E-02    0.96886E+00    0.78076E+01    0.40109E+00
   3    0.40710E+00    0.44982E-02    0.98830E+00    0.10865E+02    0.40710E+00
