 0.42053E-04 0.51698E-06 0.00000E+00    30001     2422    4     1481 0.352E+08 0.14534E-09  0.42053E-04
   2    0.40590E-04    0.13517E-05    0.21061E+01    0.24013E-02    0.40590E-04
   3    0.43281E-04    0.91800E-06    0.18971E+01    0.24015E-02    0.43281E-04
   4    0.41857E-04    0.49349E-06    0.14913E+01    0.13591E-02    0.41857E-04
