 0.20571E-05 0.32037E-07 0.00000E+00    14001     1211    3      624 0.303E+09 0.14261E-10  0.20571E-05
   1    0.20096E-05    0.13729E-06    0.30551E+01    0.89169E-04    0.20096E-05
   2    0.20786E-05    0.67182E-07    0.20442E+01    0.68386E-04    0.20786E-05
   3    0.20536E-05    0.37800E-07    0.16464E+01    0.53011E-04    0.20536E-05
