 0.24714E-28 0.22648E-30 0.00000E+00    31001     5805    5     2895 0.117E+33 0.15430E-33  0.24714E-28
   3    0.25063E-28    0.11504E-29    0.29031E+01    0.27692E-26    0.25063E-28
   4    0.24732E-28    0.44936E-30    0.16251E+01    0.69476E-27    0.24732E-28
   5    0.24688E-28    0.26931E-30    0.13798E+01    0.92738E-27    0.24688E-28
