 0.79116E-05 0.82423E-07 0.00000E+00    30001     2862    4     1506 0.190E+09 0.27215E-10  0.79116E-05
   2    0.79781E-05    0.28977E-06    0.22971E+01    0.36142E-03    0.79781E-05
   3    0.80898E-05    0.16956E-06    0.18747E+01    0.38370E-03    0.80898E-05
   4    0.78379E-05    0.99707E-07    0.16091E+01    0.28334E-03    0.78379E-05
