 0.27033E+00 0.29022E-02 0.00000E+00    14001     1018    3     1014 0.375E+04 0.18786E-05  0.27033E+00
   1    0.26579E+00    0.13609E-01    0.22899E+01    0.70033E+01    0.26579E+00
   2    0.27062E+00    0.62489E-02    0.14604E+01    0.72202E+01    0.27062E+00
   3    0.27051E+00    0.33763E-02    0.11163E+01    0.44813E+01    0.27051E+00
