 0.25996E+00 0.29899E-02 0.00000E+00    14001     1025    3     1021 0.393E+04 0.18091E-05  0.25996E+00
   1    0.25277E+00    0.13629E-01    0.24114E+01    0.93091E+01    0.25277E+00
   2    0.25969E+00    0.61874E-02    0.15069E+01    0.85087E+01    0.25969E+00
   3    0.26051E+00    0.35273E-02    0.12111E+01    0.90240E+01    0.26051E+00
