 0.22168E+00 0.23469E-02 0.00000E+00    14001     1288    3     1283 0.579E+04 0.15429E-05  0.22168E+00
   1    0.22638E+00    0.10284E-01    0.20315E+01    0.70209E+01    0.22638E+00
   2    0.21912E+00    0.47753E-02    0.13783E+01    0.34139E+01    0.21912E+00
   3    0.22218E+00    0.27920E-02    0.11240E+01    0.22890E+01    0.22218E+00
