 0.26264E+00 0.28244E-02 0.00000E+00    14001     1026    3     1021 0.389E+04 0.18274E-05  0.26264E+00
   1    0.27370E+00    0.14141E-01    0.23106E+01    0.67084E+01    0.27370E+00
   2    0.25885E+00    0.58705E-02    0.14343E+01    0.40392E+01    0.25885E+00
   3    0.26315E+00    0.33079E-02    0.11244E+01    0.56591E+01    0.26315E+00
