 0.26979E+00 0.36607E-02 0.00000E+00    14001      960    3      955 0.354E+04 0.18610E-05  0.26979E+00
   1    0.25623E+00    0.13805E-01    0.24094E+01    0.76159E+01    0.25623E+00
   2    0.27857E+00    0.66033E-02    0.14992E+01    0.75529E+01    0.27857E+00
   3    0.26798E+00    0.34441E-02    0.11495E+01    0.42293E+01    0.26798E+00
