 0.28528E+00 0.17042E-02 0.00000E+00    62001     5077    5     4168 0.146E+05 0.49277E-06  0.28528E+00
   3    0.28602E+00    0.49691E-02    0.15539E+01    0.13824E+02    0.28602E+00
   4    0.29011E+00    0.39184E-02    0.17084E+01    0.31608E+02    0.29011E+00
   5    0.28384E+00    0.19997E-02    0.12603E+01    0.91673E+01    0.28384E+00
