 0.28945E+00 0.43265E-02 0.00000E+00    14001     1190    3      798 0.276E+04 0.19905E-05  0.28945E+00
   1    0.27872E+00    0.14974E-01    0.24026E+01    0.13089E+02    0.27872E+00
   2    0.29979E+00    0.77299E-02    0.16308E+01    0.10368E+02    0.29979E+00
   3    0.28664E+00    0.44170E-02    0.13783E+01    0.78721E+01    0.28664E+00
