 0.28232E+00 0.35657E-02 0.00000E+00    14001     1241    3      877 0.311E+04 0.19375E-05  0.28232E+00
   1    0.29560E+00    0.12941E-01    0.19579E+01    0.65405E+01    0.29560E+00
   2    0.28690E+00    0.69979E-02    0.15427E+01    0.51684E+01    0.28690E+00
   3    0.27900E+00    0.42089E-02    0.13493E+01    0.61791E+01    0.27900E+00
