 0.46371E+00 0.52237E-02 0.00000E+00    14001     1574    3     1102 0.238E+04 0.32551E-05  0.46371E+00
   1    0.46420E+00    0.18266E-01    0.17598E+01    0.10136E+02    0.46420E+00
   2    0.45309E+00    0.93591E-02    0.13064E+01    0.61687E+01    0.45309E+00
   3    0.46873E+00    0.67026E-02    0.12790E+01    0.18128E+02    0.46873E+00
