 0.13081E+01 0.14709E-01 0.00000E+00    14001     1641    3     1061 0.811E+03 0.91044E-05  0.13081E+01
   1    0.13643E+01    0.49286E-01    0.16156E+01    0.17572E+02    0.13643E+01
   2    0.12864E+01    0.25038E-01    0.12310E+01    0.10667E+02    0.12864E+01
   3    0.13110E+01    0.18943E-01    0.12924E+01    0.54385E+02    0.13110E+01
