0.41089E+00 0.41110E-02 0.00000E+01 28002 0 0 1896 0.46100E+04 0.00000E+01 0.41089E+00
1 0.41367 0.024528 2.6516 14.563 0.41367
2 0.40678 0.010628 1.6525 16.052 0.40678
3 0.41689 0.005882 1.262 17.416 0.41689
4 0.45713 0.027714 2.7113 16.232 0.45713
5 0.41376 0.01141 1.7441 25.069 0.41376
6 0.40371 0.0050585 1.1207 5.3912 0.40371
