 0.70722E-04 0.13172E-05 0.00000E+00    14001     1344    3      454 0.642E+07 0.49695E-09  0.70722E-04
   1    0.65558E-04    0.71407E-05    0.48711E+01    0.78112E-02    0.65558E-04
   2    0.67685E-04    0.30486E-05    0.28487E+01    0.37055E-02    0.67685E-04
   3    0.71561E-04    0.14903E-05    0.18628E+01    0.30210E-02    0.71561E-04
