 0.70961E-04 0.12199E-05 0.00000E+00    30001     1609    4      473 0.667E+07 0.24514E-09  0.70961E-04
   2    0.70947E-04    0.95383E-05    0.85029E+01    0.33308E-01    0.70947E-04
   3    0.72425E-04    0.28208E-05    0.34836E+01    0.71311E-02    0.72425E-04
   4    0.70600E-04    0.13665E-05    0.24483E+01    0.78574E-02    0.70600E-04
