 0.20799E-10 0.24637E-12 0.00000E+00   254001     7140    7     1041 0.501E+14 0.90163E-17  0.20799E-10
   5    0.21118E-10    0.12853E-11    0.10888E+02    0.32589E-07    0.21118E-10
   6    0.36276E-10    0.15248E-10    0.10634E+03    0.97523E-06    0.36276E-10
   7    0.20774E-10    0.25097E-12    0.43223E+01    0.12545E-07    0.20774E-10
