 0.26278E+00 0.27474E-02 0.00000E+00    14001      980    3      975 0.371E+04 0.18278E-05  0.26278E+00
   1    0.25309E+00    0.14006E-01    0.24748E+01    0.90393E+01    0.25309E+00
   2    0.26292E+00    0.59984E-02    0.14429E+01    0.38831E+01    0.26292E+00
   3    0.26320E+00    0.31685E-02    0.10767E+01    0.26046E+01    0.26320E+00
