 0.26787E+00 0.29158E-02 0.00000E+00    14001     1030    3     1025 0.383E+04 0.18686E-05  0.26787E+00
   1    0.26030E+00    0.15549E-01    0.26714E+01    0.13204E+02    0.26030E+00
   2    0.26519E+00    0.59505E-02    0.14191E+01    0.43424E+01    0.26519E+00
   3    0.26908E+00    0.34246E-02    0.11383E+01    0.91282E+01    0.26908E+00
