 0.26838E+00 0.29163E-02 0.00000E+00    14001      988    3      983 0.366E+04 0.18540E-05  0.26838E+00
   1    0.28618E+00    0.15332E-01    0.23959E+01    0.65015E+01    0.28618E+00
   2    0.26957E+00    0.60315E-02    0.14151E+01    0.51330E+01    0.26957E+00
   3    0.26698E+00    0.34119E-02    0.11430E+01    0.67800E+01    0.26698E+00
