 0.26739E+00 0.12518E-02 0.00000E+00    62001     3650    5     3645 0.136E+05 0.46362E-06  0.26739E+00
   3    0.27036E+00    0.54979E-02    0.18189E+01    0.35626E+02    0.27036E+00
   4    0.26987E+00    0.51528E-02    0.24151E+01    0.76225E+02    0.26987E+00
   5    0.26705E+00    0.13275E-02    0.88924E+00    0.91861E+01    0.26705E+00
