 0.27822E+00 0.37937E-02 0.00000E+00    14001     1207    3      830 0.298E+04 0.19140E-05  0.27822E+00
   1    0.28933E+00    0.14112E-01    0.21813E+01    0.71285E+01    0.28933E+00
   2    0.28554E+00    0.99191E-02    0.21970E+01    0.26885E+02    0.28554E+00
   3    0.27561E+00    0.42892E-02    0.13919E+01    0.81516E+01    0.27561E+00
