 0.28516E+00 0.36795E-02 0.00000E+00    30001     2444    4     1725 0.605E+04 0.97740E-06  0.28516E+00
   2    0.28589E+00    0.73045E-02    0.16159E+01    0.88513E+01    0.28589E+00
   3    0.29380E+00    0.48234E-02    0.14684E+01    0.76206E+01    0.29380E+00
   4    0.28149E+00    0.29600E-02    0.13301E+01    0.12169E+02    0.28149E+00
